"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"log_lik[21]",-0.04465744738655,-0.038173648,0.0272985003256252,0.0217182434217,-0.0965479333,-0.01390157715,1.0000831699124,6712.29016975424,7810.44745513893
"log_lik[22]",-0.472354448858,-0.465306665,0.0922637384500007,0.090107824527,-0.6336067435,-0.333815853,1.00029926450505,8855.0217123447,7799.61528468055
"log_lik[23]",-1.234408316714,-1.2235614,0.219291607369367,0.21713003172,-1.611837625,-0.8950801895,0.999881611392126,6484.21030309592,7921.5490766727
"log_lik[24]",-0.943201240947,-0.931226935,0.180421939145794,0.176757521619,-1.264617895,-0.6717061075,1.00036089498309,6411.52924512768,7284.05345037307
"log_lik[25]",-0.426845525222,-0.41612657,0.104939554358339,0.104503151466,-0.614699914,-0.275361747,0.999850977625175,7801.0284194961,6805.43727946873
"log_lik[26]",-0.04947549975849,-0.044511615,0.0251001975531226,0.0219074246643,-0.09844849125,-0.01844740175,0.999963277671118,8743.6762226438,6683.48130395343
"log_lik[27]",-0.770152800463,-0.757528055,0.177866714818351,0.176950400466,-1.08365204,-0.501758831,1.00035378043565,8413.16440354179,7733.35075052472
"log_lik[28]",-0.417232445628,-0.40737014,0.101476435774424,0.0997345761300001,-0.59654447,-0.268473615,1.00085373179395,9884.22394490991,8020.49660662136
"log_lik[29]",-0.399240272876,-0.38858022,0.103189232415352,0.101291951061,-0.581747698,-0.248361551,1.00058974617538,9877.58176094822,7806.69513088664
"log_lik[30]",-0.3802615749383,-0.368045795,0.112476300305642,0.107644706736,-0.5833716795,-0.2190071015,1.00033136011448,4838.37558542036,6012.48738603717
"log_lik[31]",-0.03202554952553,-0.027628267,0.0188546213125702,0.0154688842707,-0.06824109655,-0.00991493903,0.999941213184528,8569.91294711624,7090.63564837059
"log_lik[32]",-0.657902851786,-0.64688133,0.138050008679288,0.138129290418,-0.9012686145,-0.451131363,0.999839647868052,6959.12249927944,7206.01904972667
"log_lik[33]",-0.424721804022,-0.421848505,0.066406904366319,0.06587384538,-0.540236308,-0.322169686,1.00029446808463,8685.26069006654,7588.94778428325
"log_lik[34]",-0.787433343999,-0.77778262,0.160575497817464,0.159271522242,-1.0689091,-0.544972928,1.0010872050979,9987.2576923903,6916.96109485768
"log_lik[35]",-2.128650243608,-2.113101,0.370588211496826,0.36956814678,-2.7640531,-1.5520647,1.00008506506833,8518.79887514204,7115.72114294578
"log_lik[36]",-0.698212038088,-0.682915065,0.164463257630648,0.159087902232,-0.9943230245,-0.458381237,1.00040697285975,7509.0938546376,7382.33978390102
"log_lik[37]",-1.025967290936,-1.01761585,0.163986626157737,0.163449852279,-1.307000775,-0.767048325,1.00013620668058,7152.272863518,7209.75030197777
"log_lik[38]",-0.187552062954,-0.183090125,0.0479242697479768,0.046463735136,-0.2733399525,-0.11701688,1.00032659045565,8389.84359108343,7247.14862359907
"log_lik[39]",-0.1982530391564,-0.174056365,0.113517073598847,0.096201673764,-0.417335506,-0.06077272155,1.00011779947071,7077.29049878243,7034.39300800896
"log_lik[40]",-0.1896929415154,-0.18508198,0.0494715483690169,0.048044861319,-0.278698976,-0.1164442695,1.00052391696235,8960.34564563276,7012.10195727927
"log_lik[41]",-0.04144711631982,-0.0365846775,0.0223323326394183,0.0190449340032,-0.08432695115,-0.0143775646,0.99989330899102,8650.01002869173,7212.18064368559
"log_lik[42]",-0.0328337113764,-0.028774855,0.0184267082168626,0.0154513725408,-0.06798431545,-0.01093025135,1.00010375347727,7025.42168362602,7142.86316954852
"log_lik[43]",-0.3458632330295,-0.333169595,0.105482552937812,0.101156841723,-0.539397543,-0.1964265975,1.00028757521146,5242.19401566344,6396.18495732
